time_s,phase,airspeed_kts,groundSpeed_kts,altitude_ft,verticalSpeed_fpm,pitch_deg,roll_deg,yaw_deg,alpha_deg,stallAlpha_deg,stallSpeed_kts,stallWarning,stall,pitchRate_deg_s,rollRate_deg_s,yawRate_deg_s,ctrlElevator,ctrlAileron,ctrlRudder,ctrlThrottle,effElevator,effAileron,effRudder,motionEnabled,eng1_n1,eng2_n1,eng1_egt,eng2_egt,hydPress_psi,elecVolts,onGround
8.16,climb_cruise,440.8,440.8,34965.0,445,2.38,-27.74,347.43,4.55,15.0,125.0,0,0,1.52,-3.13,-1.56,-0.250,0.474,0.035,1.000,0.100,0.100,0.100,1,37.2,101.8,763,804,16,116,0
8.18,climb_cruise,440.7,440.7,34965.1,455,2.39,-27.80,347.39,4.56,15.0,125.0,0,0,1.52,-3.13,-1.57,-0.249,0.474,0.035,1.000,0.100,0.100,0.100,1,37.2,101.8,763,804,16,116,0
8.20,climb_cruise,440.7,440.7,34965.3,464,2.40,-27.87,347.35,4.57,15.0,125.0,0,0,1.52,-3.14,-1.57,-0.248,0.474,0.035,1.000,0.100,0.100,0.100,1,37.1,101.8,763,804,16,116,0
8.22,climb_cruise,440.7,440.7,34965.4,473,2.41,-27.93,347.30,4.58,15.0,125.0,0,0,1.52,-3.14,-1.57,-0.247,0.474,0.035,1.000,0.100,0.100,0.100,1,37.0,101.8,763,804,16,116,0
8.24,climb_cruise,440.6,440.6,34965.6,483,2.43,-28.00,347.26,4.58,15.0,125.0,0,0,1.51,-3.14,-1.58,-0.246,0.474,0.036,1.000,0.100,0.100,0.100,1,36.9,101.8,763,804,16,116,0
8.26,climb_cruise,440.6,440.6,34965.8,492,2.44,-28.06,347.22,4.59,15.0,125.0,0,0,1.51,-3.15,-1.58,-0.245,0.474,0.036,1.000,0.100,0.100,0.100,1,36.9,101.8,763,804,16,115,0
8.28,climb_cruise,440.6,440.6,34965.9,501,2.45,-28.13,347.18,4.60,15.0,125.0,0,0,1.51,-3.15,-1.58,-0.243,0.474,0.036,1.000,0.100,0.100,0.100,1,36.8,101.8,763,804,16,115,0
8.30,climb_cruise,440.5,440.5,34966.1,511,2.46,-28.19,347.14,4.61,15.0,125.0,0,0,1.51,-3.15,-1.59,-0.242,0.474,0.036,1.000,0.100,0.100,0.100,1,36.7,101.8,763,804,16,114,0
8.32,climb_cruise,440.5,440.5,34966.3,520,2.47,-28.26,347.09,4.62,15.0,125.0,0,0,1.50,-3.16,-1.59,-0.241,0.474,0.036,1.000,0.100,0.100,0.100,1,36.6,101.8,763,804,16,116,0
8.34,climb_cruise,440.5,440.5,34966.4,529,2.48,-28.32,347.05,4.62,15.0,125.0,0,0,1.50,-3.16,-1.59,-0.240,0.474,0.036,1.000,0.100,0.100,0.100,1,36.6,101.8,763,804,16,114,0
8.36,climb_cruise,440.4,440.4,34966.6,539,2.50,-28.39,347.01,4.63,15.0,125.0,0,0,1.50,-3.17,-1.60,-0.238,0.474,0.036,1.000,0.100,0.100,0.100,1,36.5,101.8,763,804,16,115,0
8.38,climb_cruise,440.4,440.4,34966.8,548,2.51,-28.45,346.97,4.64,15.0,125.0,0,0,1.49,-3.17,-1.60,-0.237,0.474,0.036,1.000,0.100,0.100,0.100,1,36.4,101.8,763,804,16,114,0
8.40,climb_cruise,440.4,440.4,34967.0,557,2.52,-28.52,346.92,4.65,15.0,125.0,0,0,1.49,-3.17,-1.60,-0.236,0.474,0.036,1.000,0.100,0.100,0.100,1,36.4,101.8,763,804,16,115,0
8.42,climb_cruise,440.3,440.3,34967.2,567,2.53,-28.58,346.88,4.65,15.0,125.0,0,0,1.49,-3.18,-1.61,-0.234,0.474,0.036,1.000,0.100,0.100,0.100,1,36.3,101.8,763,804,16,114,0
8.44,climb_cruise,440.3,440.3,34967.3,576,2.54,-28.65,346.84,4.66,15.0,125.0,0,0,1.48,-3.18,-1.61,-0.233,0.474,0.036,1.000,0.100,0.100,0.100,1,36.2,101.8,763,804,16,115,0
8.46,climb_cruise,440.3,440.3,34967.5,585,2.55,-28.71,346.80,4.67,15.0,125.0,0,0,1.48,-3.18,-1.61,-0.232,0.474,0.036,1.000,0.100,0.100,0.100,1,36.1,101.8,763,804,16,114,0
8.48,climb_cruise,440.2,440.2,34967.7,595,2.56,-28.78,346.75,4.67,15.0,125.0,0,0,1.48,-3.19,-1.62,-0.230,0.474,0.036,1.000,0.100,0.100,0.100,1,36.1,101.8,763,804,16,115,0
8.50,climb_cruise,440.2,440.2,34967.9,604,2.57,-28.85,346.71,4.68,15.0,125.0,0,0,1.47,-3.19,-1.62,-0.229,0.474,0.036,1.000,0.100,0.100,0.100,1,36.0,101.8,763,804,16,114,0
8.52,climb_cruise,440.1,440.1,34968.1,613,2.58,-28.91,346.67,4.69,15.0,125.0,0,0,1.47,-3.19,-1.62,-0.227,0.474,0.036,1.000,0.100,0.100,0.100,1,35.9,101.8,763,804,16,116,0
8.54,climb_cruise,440.1,440.1,34968.3,623,2.59,-28.98,346.63,4.69,15.0,125.0,0,0,1.47,-3.20,-1.63,-0.226,0.474,0.036,1.000,0.100,0.100,0.100,1,35.9,101.8,763,804,16,115,0
8.56,climb_cruise,440.1,440.1,34968.6,632,2.60,-29.04,346.58,4.70,15.0,125.0,0,0,1.46,-3.20,-1.63,-0.224,0.474,0.037,1.000,0.100,0.100,0.100,1,35.8,101.8,763,804,16,115,0
8.58,climb_cruise,440.0,440.0,34968.8,641,2.61,-29.11,346.54,4.70,15.0,125.0,0,0,1.46,-3.20,-1.63,-0.223,0.474,0.037,1.000,0.100,0.100,0.100,1,35.7,101.8,763,804,16,115,0
8.60,climb_cruise,440.0,440.0,34969.0,651,2.62,-29.17,346.50,4.71,15.0,125.0,0,0,1.46,-3.21,-1.64,-0.221,0.474,0.037,1.000,0.100,0.100,0.100,1,35.6,101.8,763,804,16,114,0
8.62,climb_cruise,440.0,440.0,34969.2,660,2.63,-29.24,346.45,4.72,15.0,125.0,0,0,1.45,-3.21,-1.64,-0.220,0.474,0.037,1.000,0.100,0.100,0.100,1,35.6,101.8,763,804,16,115,0
8.64,climb_cruise,439.9,439.9,34969.4,669,2.64,-29.31,346.41,4.72,15.0,125.0,0,0,1.45,-3.21,-1.64,-0.218,0.474,0.037,1.000,0.100,0.100,0.100,1,35.5,101.9,763,804,16,114,0
8.66,climb_cruise,439.9,439.9,34969.6,679,2.65,-29.37,346.37,4.73,15.0,125.0,0,0,1.44,-3.22,-1.65,-0.217,0.474,0.037,1.000,0.100,0.100,0.100,1,35.4,101.9,763,804,16,114,0
8.68,climb_cruise,439.9,439.9,34969.9,688,2.66,-29.44,346.33,4.73,15.0,125.0,0,0,1.44,-3.22,-1.65,-0.215,0.474,0.037,1.000,0.100,0.100,0.100,1,35.4,101.9,763,804,16,115,0
8.70,climb_cruise,439.8,439.8,34970.1,697,2.67,-29.51,346.28,4.74,15.0,125.0,0,0,1.44,-3.22,-1.65,-0.214,0.474,0.037,1.000,0.100,0.100,0.100,1,35.3,101.9,763,804,16,115,0
8.72,climb_cruise,439.8,439.8,34970.3,706,2.67,-29.57,346.24,4.74,15.0,125.0,0,0,1.43,-3.23,-1.65,-0.212,0.474,0.037,1.000,0.100,0.100,0.100,1,35.2,101.9,763,804,16,115,0
8.74,climb_cruise,439.7,439.7,34970.6,716,2.68,-29.64,346.20,4.75,15.0,125.0,0,0,1.43,-3.23,-1.66,-0.210,0.474,0.037,1.000,0.100,0.100,0.100,1,35.1,101.9,763,804,16,115,0
8.76,climb_cruise,439.7,439.7,34970.8,725,2.69,-29.71,346.15,4.75,15.0,125.0,0,0,1.42,-3.23,-1.66,-0.209,0.474,0.037,1.000,0.100,0.100,0.100,1,35.1,101.9,763,804,16,116,0
8.78,climb_cruise,439.7,439.7,34971.1,734,2.70,-29.77,346.11,4.76,15.0,125.0,0,0,1.42,-3.24,-1.66,-0.207,0.474,0.037,1.000,0.100,0.100,0.100,1,35.0,101.9,763,804,16,116,0
8.80,climb_cruise,439.6,439.6,34971.3,743,2.71,-29.84,346.07,4.76,15.0,125.0,0,0,1.41,-3.24,-1.67,-0.205,0.474,0.037,1.000,0.100,0.100,0.100,1,34.9,101.9,763,804,16,114,0
8.82,climb_cruise,439.6,439.6,34971.5,752,2.72,-29.91,346.02,4.77,15.0,125.0,0,0,1.41,-3.24,-1.67,-0.204,0.474,0.037,1.000,0.100,0.100,0.100,1,34.9,101.9,763,804,16,114,0
8.84,climb_cruise,439.6,439.6,34971.8,761,2.72,-29.97,345.98,4.77,15.0,125.0,0,0,1.40,-3.25,-1.67,-0.202,0.474,0.037,1.000,0.100,0.100,0.100,1,34.8,101.9,763,804,16,115,0
8.86,climb_cruise,439.5,439.5,34972.1,771,2.73,-30.04,345.94,4.77,15.0,125.0,0,0,1.40,-3.25,-1.68,-0.200,0.474,0.038,1.000,0.100,0.100,0.100,1,34.7,101.9,763,804,16,114,0
8.88,climb_cruise,439.5,439.5,34972.3,780,2.74,-30.11,345.90,4.78,15.0,125.0,0,0,1.40,-3.25,-1.68,-0.199,0.474,0.038,1.000,0.100,0.100,0.100,1,34.7,101.9,763,804,16,114,0
8.90,climb_cruise,439.4,439.4,34972.6,789,2.75,-30.17,345.85,4.78,15.0,125.0,0,0,1.39,-3.26,-1.68,-0.197,0.474,0.038,1.000,0.100,0.100,0.100,1,34.6,101.9,763,804,16,115,0
8.92,climb_cruise,439.4,439.4,34972.8,798,2.75,-30.24,345.81,4.78,15.0,125.0,0,0,1.39,-3.26,-1.69,-0.195,0.474,0.038,1.000,0.100,0.100,0.100,1,34.5,101.9,763,804,16,115,0
8.94,climb_cruise,439.4,439.4,34973.1,807,2.76,-30.31,345.77,4.79,15.0,125.0,0,0,1.38,-3.26,-1.69,-0.193,0.474,0.038,1.000,0.100,0.100,0.100,1,34.4,101.9,763,804,16,115,0
8.96,climb_cruise,439.3,439.3,34973.4,816,2.77,-30.38,345.72,4.79,15.0,125.0,0,0,1.37,-3.27,-1.69,-0.191,0.474,0.038,1.000,0.100,0.100,0.100,1,34.4,101.9,763,804,16,115,0
8.98,climb_cruise,439.3,439.3,34973.6,825,2.77,-30.44,345.68,4.79,15.0,125.0,0,0,1.37,-3.27,-1.70,-0.190,0.474,0.038,1.000,0.100,0.100,0.100,1,34.3,101.9,763,804,16,115,0
9.00,climb_cruise,439.3,439.3,34973.9,834,2.78,-30.51,345.64,4.80,15.0,125.0,0,0,1.36,-3.27,-1.70,-0.188,0.474,0.038,1.000,0.100,0.100,0.100,1,34.2,101.9,763,804,16,116,0
9.02,climb_cruise,439.2,439.2,34974.2,843,2.79,-30.58,345.59,4.80,15.0,125.0,0,0,1.36,-3.27,-1.70,-0.186,0.474,0.038,1.000,0.100,0.100,0.100,1,34.2,101.9,763,804,16,115,0
9.04,climb_cruise,439.2,439.2,34974.5,851,2.79,-30.65,345.55,4.80,15.0,125.0,0,0,1.35,-3.28,-1.70,-0.184,0.474,0.038,1.000,0.100,0.100,0.100,1,34.1,101.9,763,804,16,116,0
9.06,climb_cruise,439.1,439.1,34974.8,860,2.80,-30.71,345.51,4.81,15.0,125.0,0,0,1.35,-3.28,-1.71,-0.182,0.474,0.038,1.000,0.100,0.100,0.100,1,34.0,101.9,763,804,16,116,0
9.08,climb_cruise,439.1,439.1,34975.1,869,2.80,-30.83,345.47,4.81,15.0,125.0,0,0,0.57,-8.22,-1.84,-0.072,0.189,0.015,1.000,0.100,0.100,0.100,1,34.0,101.9,763,804,16,115,0
9.10,climb_cruise,439.1,439.1,34975.3,878,2.78,-31.02,345.43,4.80,15.0,125.0,0,0,-0.23,-11.09,-2.00,-0.045,0.130,0.010,1.000,0.100,0.100,0.100,1,33.9,101.9,763,804,16,115,0
9.12,climb_cruise,439.0,439.0,34975.6,887,2.75,-31.26,345.40,4.78,15.0,125.0,0,0,-0.89,-12.39,-2.14,-0.039,0.117,0.008,1.000,0.100,0.100,0.100,1,33.8,101.9,763,804,16,114,0
9.14,climb_cruise,439.0,439.0,34975.9,895,2.71,-31.51,345.37,4.75,15.0,125.0,0,0,-1.38,-12.94,-2.27,-0.037,0.115,0.008,1.000,0.100,0.100,0.100,1,33.8,101.9,763,804,16,114,0
9.16,climb_cruise,438.9,438.9,34976.2,903,2.66,-31.77,345.35,4.71,15.0,125.0,0,0,-1.70,-13.19,-2.39,-0.036,0.114,0.008,1.000,0.100,0.100,0.100,1,33.7,101.9,763,804,16,114,0
9.18,climb_cruise,438.9,438.9,34976.5,911,2.60,-32.04,345.33,4.67,15.0,125.0,0,0,-1.87,-13.31,-2.50,-0.036,0.114,0.008,1.000,0.100,0.100,0.100,1,33.6,101.9,763,804,16,114,0
9.20,climb_cruise,438.9,438.9,34976.8,919,2.54,-32.31,345.31,4.63,15.0,125.0,0,0,-1.91,-13.38,-2.59,-0.036,0.114,0.008,1.000,0.100,0.100,0.100,1,33.6,101.9,763,804,16,115,0
9.22,climb_cruise,438.8,438.8,34977.2,926,2.48,-32.58,345.28,4.58,15.0,125.0,0,0,-1.84,-13.44,-2.66,-0.036,0.114,0.008,1.000,0.100,0.100,0.100,1,33.5,101.9,763,804,16,116,0
9.24,climb_cruise,438.8,438.8,34977.5,932,2.42,-32.85,345.26,4.54,15.0,125.0,0,0,-1.69,-13.48,-2.73,-0.036,0.114,0.008,1.000,0.100,0.100,0.100,1,33.4,101.9,763,804,16,114,0
9.26,climb_cruise,438.8,438.8,34977.8,938,2.37,-33.12,345.23,4.50,15.0,125.0,0,0,-1.47,-13.52,-2.78,-0.036,0.114,0.008,1.000,0.100,0.100,0.100,1,33.4,101.9,763,804,16,114,0
9.28,climb_cruise,438.7,438.7,34978.1,944,2.31,-33.39,345.20,4.46,15.0,125.0,0,0,-1.20,-13.55,-2.82,-0.036,0.114,0.008,1.000,0.100,0.100,0.100,1,33.3,101.9,763,804,16,116,0
9.30,climb_cruise,438.7,438.7,34978.4,950,2.27,-33.66,345.16,4.44,15.0,125.0,0,0,-0.91,-13.58,-2.85,-0.036,0.114,0.008,1.000,0.100,0.100,0.100,1,33.2,101.9,763,804,16,114,0
9.32,climb_cruise,438.6,438.6,34978.7,955,2.22,-33.94,345.12,4.41,15.0,125.0,0,0,-0.61,-13.61,-2.87,-0.036,0.114,0.008,1.000,0.100,0.100,0.100,1,33.2,101.9,763,804,16,115,0
9.34,climb_cruise,438.6,438.6,34979.1,960,2.18,-34.21,345.08,4.40,15.0,125.0,0,0,-0.31,-13.63,-2.88,-0.035,0.114,0.008,1.000,0.100,0.100,0.100,1,33.1,101.9,763,804,16,114,0
9.36,climb_cruise,438.6,438.6,34979.4,965,2.14,-34.49,345.03,4.38,15.0,125.0,0,0,-0.03,-13.66,-2.88,-0.035,0.114,0.008,1.000,0.100,0.100,0.100,1,33.0,101.9,763,804,16,115,0
9.38,climb_cruise,438.5,438.5,34979.7,970,2.11,-34.76,344.99,4.38,15.0,125.0,0,0,0.23,-13.67,-2.88,-0.035,0.114,0.008,1.000,0.100,0.100,0.100,1,33.0,101.9,763,804,16,114,0
9.40,climb_cruise,438.5,438.5,34980.0,974,2.09,-35.04,344.93,4.38,15.0,125.0,0,0,0.46,-13.69,-2.88,-0.035,0.114,0.008,1.000,0.100,0.100,0.100,1,32.9,101.9,763,804,16,114,0
9.42,climb_cruise,438.5,438.5,34980.3,978,2.06,-35.31,344.88,4.38,15.0,125.0,0,0,0.66,-13.70,-2.87,-0.035,0.114,0.008,1.000,0.100,0.100,0.100,1,32.8,101.9,763,804,16,114,0
9.44,climb_cruise,438.4,438.4,34980.7,983,2.04,-35.59,344.83,4.39,15.0,125.0,0,0,0.83,-13.71,-2.86,-0.035,0.114,0.008,1.000,0.100,0.100,0.100,1,32.8,101.9,763,804,16,114,0
9.46,climb_cruise,438.4,438.4,34981.0,987,2.02,-35.86,344.77,4.40,15.0,125.0,0,0,0.96,-13.72,-2.84,-0.034,0.114,0.008,1.000,0.100,0.100,0.100,1,32.7,101.9,763,804,16,114,0
9.48,climb_cruise,438.3,438.3,34981.3,990,2.00,-36.14,344.71,4.42,15.0,125.0,0,0,1.06,-13.72,-2.83,-0.034,0.114,0.008,1.000,0.100,0.100,0.100,1,32.6,101.9,763,804,16,114,0
9.50,climb_cruise,438.3,438.3,34981.7,994,1.99,-36.42,344.65,4.43,15.0,125.0,0,0,1.12,-13.73,-2.82,-0.034,0.114,0.008,1.000,0.100,0.100,0.100,1,32.6,101.9,763,804,16,114,0
9.52,climb_cruise,438.3,438.3,34982.0,998,1.97,-36.69,344.59,4.45,15.0,125.0,0,0,1.16,-13.73,-2.80,-0.034,0.114,0.008,1.000,0.100,0.100,0.100,1,32.5,101.9,763,804,16,115,0
9.54,climb_cruise,438.2,438.2,34982.3,1002,1.96,-36.97,344.54,4.46,15.0,125.0,0,0,1.18,-13.73,-2.79,-0.033,0.114,0.008,1.000,0.100,0.100,0.100,1,32.4,101.9,763,804,16,115,0
9.56,climb_cruise,438.2,438.2,34982.7,1005,1.94,-37.25,344.48,4.48,15.0,125.0,0,0,1.17,-13.73,-2.78,-0.033,0.114,0.008,1.000,0.100,0.100,0.100,1,32.4,101.9,763,804,16,115,0
9.58,climb_cruise,438.2,438.2,34983.0,1008,1.93,-37.52,344.42,4.50,15.0,125.0,0,0,1.15,-13.73,-2.77,-0.033,0.114,0.008,1.000,0.100,0.100,0.100,1,32.3,101.9,763,804,16,114,0
9.60,climb_cruise,438.1,438.1,34983.3,1012,1.91,-37.80,344.36,4.51,15.0,125.0,0,0,1.12,-13.73,-2.76,-0.033,0.114,0.008,1.000,0.100,0.100,0.100,1,32.2,101.9,763,804,16,115,0
9.62,climb_cruise,438.1,438.1,34983.7,1015,1.90,-38.08,344.30,4.52,15.0,125.0,0,0,1.08,-13.73,-2.76,-0.032,0.114,0.008,1.000,0.100,0.100,0.100,1,32.2,101.9,763,804,16,114,0
9.64,climb_cruise,438.0,438.0,34984.0,1018,1.88,-38.35,344.25,4.54,15.0,125.0,0,0,1.03,-13.73,-2.76,-0.032,0.114,0.008,1.000,0.100,0.100,0.100,1,32.1,101.9,763,804,16,114,0
9.66,climb_cruise,438.0,438.0,34984.3,1021,1.86,-38.63,344.19,4.55,15.0,125.0,0,0,0.98,-13.73,-2.76,-0.032,0.114,0.008,1.000,0.100,0.100,0.100,1,32.1,101.9,763,804,16,114,0
9.68,climb_cruise,438.0,438.0,34984.7,1024,1.84,-38.91,344.14,4.56,15.0,125.0,0,0,0.93,-13.73,-2.76,-0.031,0.114,0.009,1.000,0.100,0.100,0.100,1,32.0,101.9,763,804,16,116,0
9.70,climb_cruise,437.9,437.9,34985.0,1027,1.82,-39.18,344.08,4.57,15.0,125.0,0,0,0.89,-13.73,-2.76,-0.031,0.114,0.009,1.000,0.100,0.100,0.100,1,31.9,101.9,763,804,16,114,0
9.72,climb_cruise,437.9,437.9,34985.4,1029,1.80,-39.46,344.03,4.58,15.0,125.0,0,0,0.85,-13.72,-2.77,-0.031,0.114,0.009,1.000,0.100,0.100,0.100,1,31.9,101.9,763,804,16,115,0
9.74,climb_cruise,437.8,437.8,34985.7,1031,1.78,-39.73,343.97,4.59,15.0,125.0,0,0,0.81,-13.72,-2.77,-0.031,0.114,0.009,1.000,0.100,0.100,0.100,1,31.8,101.9,763,804,16,115,0
9.76,climb_cruise,437.8,437.8,34986.1,1034,1.75,-40.01,343.92,4.59,15.0,125.0,0,0,0.78,-13.72,-2.78,-0.031,0.114,0.009,1.000,0.100,0.100,0.100,1,31.7,101.9,763,804,16,115,0
9.78,climb_cruise,437.8,437.8,34986.4,1036,1.73,-40.29,343.87,4.60,15.0,125.0,0,0,0.76,-13.72,-2.79,-0.030,0.114,0.009,1.000,0.100,0.100,0.100,1,31.7,101.9,763,804,16,114,0
9.80,climb_cruise,437.7,437.7,34986.7,1038,1.70,-40.56,343.82,4.60,15.0,125.0,0,0,0.74,-13.73,-2.80,-0.030,0.114,0.009,1.000,0.100,0.100,0.100,1,31.6,101.9,763,804,16,115,0
9.82,climb_cruise,437.7,437.7,34987.1,1039,1.68,-40.84,343.76,4.61,15.0,125.0,0,0,0.73,-13.73,-2.81,-0.030,0.114,0.009,1.000,0.100,0.100,0.100,1,31.5,101.9,763,804,16,116,0
9.84,climb_cruise,437.7,437.7,34987.4,1041,1.65,-41.11,343.71,4.61,15.0,125.0,0,0,0.73,-13.73,-2.83,-0.030,0.114,0.009,1.000,0.100,0.100,0.100,1,31.5,101.9,763,804,16,115,0
9.86,climb_cruise,437.6,437.6,34987.8,1042,1.63,-41.39,343.66,4.62,15.0,125.0,0,0,0.73,-13.73,-2.84,-0.030,0.114,0.009,1.000,0.100,0.100,0.100,1,31.4,101.9,763,804,16,115,0
9.88,climb_cruise,437.6,437.6,34988.1,1044,1.60,-41.67,343.61,4.62,15.0,125.0,0,0,0.73,-13.73,-2.85,-0.029,0.114,0.009,1.000,0.100,0.100,0.100,1,31.4,101.9,763,804,16,116,0
9.90,climb_cruise,437.5,437.5,34988.5,1045,1.57,-41.94,343.56,4.62,15.0,125.0,0,0,0.74,-13.74,-2.86,-0.029,0.114,0.009,1.000,0.100,0.100,0.100,1,31.3,101.9,763,804,16,116,0
9.92,climb_cruise,437.5,437.5,34988.8,1045,1.54,-42.22,343.50,4.63,15.0,125.0,0,0,0.76,-13.74,-2.88,-0.029,0.114,0.009,1.000,0.100,0.100,0.100,1,31.2,101.9,763,804,16,115,0
9.94,climb_cruise,437.5,437.5,34989.2,1046,1.52,-42.50,343.45,4.63,15.0,125.0,0,0,0.77,-13.74,-2.89,-0.029,0.114,0.009,1.000,0.100,0.100,0.100,1,31.2,101.9,763,804,16,114,0
9.96,climb_cruise,437.4,437.4,34989.5,1047,1.49,-42.77,343.40,4.64,15.0,125.0,0,0,0.79,-13.75,-2.91,-0.029,0.114,0.009,1.000,0.100,0.100,0.100,1,31.1,101.9,763,804,16,115,0
9.98,climb_cruise,437.4,437.4,34989.9,1047,1.46,-43.05,343.34,4.64,15.0,125.0,0,0,0.81,-13.75,-2.92,-0.028,0.114,0.009,1.000,0.100,0.100,0.100,1,31.0,101.9,763,804,16,115,0
10.00,climb_cruise,437.3,437.3,34990.2,1047,1.43,-43.32,343.29,4.64,15.0,125.0,0,0,0.82,-13.76,-2.93,-0.028,0.114,0.009,1.000,0.100,0.100,0.100,1,31.0,101.9,763,804,16,115,0
10.02,climb_cruise,437.3,437.3,34990.6,1047,1.40,-43.60,343.24,4.65,15.0,125.0,0,0,0.84,-13.76,-2.95,-0.028,0.114,0.009,1.000,0.100,0.100,0.100,1,30.9,101.9,763,804,16,116,0
10.04,climb_cruise,437.3,437.3,34990.9,1047,1.38,-43.88,343.18,4.65,15.0,125.0,0,0,0.86,-13.76,-2.96,-0.028,0.114,0.009,1.000,0.100,0.100,0.100,1,30.9,101.9,763,804,16,115,0
10.06,climb_cruise,437.2,437.2,34991.3,1047,1.35,-44.15,343.13,4.66,15.0,125.0,0,0,0.88,-13.77,-2.97,-0.028,0.114,0.009,1.000,0.100,0.100,0.100,1,30.8,101.9,763,804,16,114,0
10.08,climb_cruise,437.2,437.2,34991.6,1046,1.32,-44.43,343.07,4.66,15.0,125.0,0,0,0.89,-13.77,-2.99,-0.028,0.114,0.009,1.000,0.100,0.100,0.100,1,30.7,101.9,763,804,16,115,0
10.10,climb_cruise,437.1,437.1,34992.0,1045,1.29,-44.71,343.02,4.67,15.0,125.0,0,0,0.91,-13.78,-3.00,-0.027,0.114,0.009,1.000,0.100,0.100,0.100,1,30.7,101.9,763,804,16,115,0
10.12,climb_cruise,437.1,437.1,34992.3,1044,1.26,-44.98,342.96,4.67,15.0,125.0,0,0,0.92,-13.78,-3.01,-0.027,0.114,0.009,1.000,0.100,0.100,0.100,1,30.6,101.9,763,804,16,115,0
10.14,climb_cruise,437.1,437.1,34992.7,1043,1.23,-45.26,342.90,4.68,15.0,125.0,0,0,0.94,-13.79,-3.02,-0.027,0.114,0.009,1.000,0.100,0.100,0.100,1,30.5,101.9,763,804,16,114,0
10.16,climb_cruise,437.0,437.0,34993.0,1042,1.20,-45.54,342.85,4.68,15.0,125.0,0,0,0.95,-13.79,-3.03,-0.027,0.114,0.009,1.000,0.100,0.100,0.100,1,30.5,101.9,763,804,16,114,0
10.18,climb_cruise,437.0,437.0,34993.4,1040,1.17,-45.82,342.79,4.69,15.0,125.0,0,0,0.96,-13.80,-3.05,-0.027,0.114,0.009,1.000,0.100,0.100,0.100,1,30.4,101.9,763,804,16,115,0
10.20,climb_cruise,437.0,437.0,34993.7,1039,1.14,-46.09,342.74,4.70,15.0,125.0,0,0,0.97,-13.80,-3.06,-0.027,0.114,0.009,1.000,0.100,0.100,0.100,1,30.4,101.9,763,804,16,115,0
10.22,climb_cruise,436.9,436.9,34994.0,1037,1.11,-46.37,342.68,4.70,15.0,125.0,0,0,0.98,-13.81,-3.07,-0.027,0.114,0.009,1.000,0.100,0.100,0.100,1,30.3,101.9,763,804,16,114,0
10.24,climb_cruise,436.9,436.9,34994.4,1035,1.08,-46.65,342.62,4.71,15.0,125.0,0,0,0.99,-13.81,-3.08,-0.026,0.114,0.009,1.000,0.100,0.100,0.100,1,30.2,101.9,763,804,16,115,0
10.26,climb_cruise,436.8,436.8,34994.7,1033,1.05,-46.92,342.57,4.71,15.0,125.0,0,0,1.00,-13.82,-3.09,-0.026,0.114,0.009,1.000,0.100,0.100,0.100,1,30.2,101.9,763,804,16,116,0
10.28,climb_cruise,436.8,436.8,34995.1,1030,1.02,-47.20,342.51,4.72,15.0,125.0,0,0,1.01,-13.82,-3.10,-0.026,0.114,0.009,1.000,0.100,0.100,0.100,1,30.1,101.9,763,804,16,115,0
10.30,climb_cruise,436.8,436.8,34995.4,1028,0.98,-47.48,342.45,4.72,15.0,125.0,0,0,1.01,-13.83,-3.11,-0.026,0.114,0.009,1.000,0.100,0.100,0.100,1,30.1,101.9,763,804,16,116,0
10.32,climb_cruise,436.7,436.7,34995.8,1025,0.95,-47.76,342.40,4.73,15.0,125.0,0,0,1.02,-13.83,-3.12,-0.026,0.114,0.009,1.000,0.100,0.100,0.100,1,30.0,101.9,763,804,16,115,0
10.34,climb_cruise,436.7,436.7,34996.1,1022,0.92,-48.03,342.34,4.73,15.0,125.0,0,0,1.03,-13.84,-3.13,-0.026,0.114,0.009,1.000,0.100,0.100,0.100,1,29.9,101.9,763,804,16,115,0
10.36,climb_cruise,436.6,436.6,34996.4,1018,0.89,-48.31,342.28,4.74,15.0,125.0,0,0,1.04,-13.84,-3.14,-0.026,0.114,0.009,1.000,0.100,0.100,0.100,1,29.9,101.9,763,804,16,115,0
10.38,climb_cruise,436.6,436.6,34996.8,1015,0.85,-48.59,342.22,4.74,15.0,125.0,0,0,1.04,-13.85,-3.15,-0.026,0.114,0.009,1.000,0.100,0.100,0.100,1,29.8,101.9,763,804,16,115,0
10.40,climb_cruise,436.6,436.6,34997.1,1012,0.82,-48.87,342.17,4.75,15.0,125.0,0,0,1.05,-13.85,-3.16,-0.026,0.114,0.009,1.000,0.100,0.100,0.100,1,29.8,101.9,763,804,16,116,0
10.42,climb_cruise,436.5,436.5,34997.5,1008,0.78,-49.15,342.11,4.75,15.0,125.0,0,0,1.06,-13.85,-3.17,-0.026,0.114,0.009,1.000,0.100,0.100,0.100,1,29.7,101.9,763,804,16,116,0
10.44,climb_cruise,436.5,436.5,34997.8,1004,0.75,-49.42,342.05,4.76,15.0,125.0,0,0,1.07,-13.86,-3.18,-0.026,0.114,0.009,1.000,0.100,0.100,0.100,1,29.6,102.0,763,804,16,116,0
10.46,climb_cruise,436.4,436.4,34998.1,1000,0.72,-49.70,341.99,4.76,15.0,125.0,0,0,1.08,-13.86,-3.19,-0.025,0.114,0.009,1.000,0.100,0.100,0.100,1,29.6,102.0,763,804,16,115,0
