time_s,phase,airspeed_kts,groundSpeed_kts,altitude_ft,verticalSpeed_fpm,pitch_deg,roll_deg,yaw_deg,alpha_deg,stallAlpha_deg,stallSpeed_kts,stallWarning,stall,pitchRate_deg_s,rollRate_deg_s,yawRate_deg_s,ctrlElevator,ctrlAileron,ctrlRudder,ctrlThrottle,effElevator,effAileron,effRudder,motionEnabled,eng1_n1,eng2_n1,eng1_egt,eng2_egt,eng1_failed,eng2_failed,eng1_fire,eng2_fire,hydPressA_psi,hydPressB_psi,elecVolts,onGround
7.06,climb_cruise,442.5,442.5,34961.3,-46,1.53,-24.53,349.66,3.92,15.0,125.0,0,0,1.53,-2.93,-1.40,-0.288,0.474,0.032,1.000,0.100,0.100,0.100,1,27.1,101.7,763,804,1,0,1,0,16,16,116,0
7.08,climb_cruise,442.5,442.5,34961.3,-38,1.55,-24.59,349.62,3.93,15.0,125.0,0,0,1.53,-2.93,-1.40,-0.288,0.474,0.032,1.000,0.100,0.100,0.100,1,27.0,101.7,763,804,1,0,1,0,16,16,115,0
7.10,climb_cruise,442.5,442.5,34961.2,-30,1.56,-24.65,349.59,3.95,15.0,125.0,0,0,1.53,-2.94,-1.40,-0.287,0.474,0.032,1.000,0.100,0.100,0.100,1,27.0,101.7,763,804,1,0,1,0,16,16,115,0
7.12,climb_cruise,442.4,442.4,34961.2,-22,1.58,-24.71,349.55,3.96,15.0,125.0,0,0,1.53,-2.94,-1.40,-0.287,0.474,0.032,1.000,0.100,0.100,0.100,1,26.9,101.7,763,804,1,0,1,0,16,16,116,0
7.14,climb_cruise,442.4,442.4,34961.2,-14,1.60,-24.77,349.51,3.97,15.0,125.0,0,0,1.54,-2.95,-1.41,-0.287,0.474,0.032,1.000,0.100,0.100,0.100,1,26.9,101.7,763,804,1,0,1,0,16,16,115,0
7.16,climb_cruise,442.4,442.4,34961.2,-7,1.61,-24.83,349.47,3.99,15.0,125.0,0,0,1.54,-2.95,-1.41,-0.287,0.474,0.032,1.000,0.100,0.100,0.100,1,26.8,101.7,763,804,1,0,1,0,16,16,115,0
7.18,climb_cruise,442.4,442.4,34961.2,1,1.63,-24.89,349.43,4.00,15.0,125.0,0,0,1.54,-2.95,-1.41,-0.287,0.474,0.032,1.000,0.100,0.100,0.100,1,26.8,101.7,763,804,1,0,1,0,16,16,115,0
7.20,climb_cruise,442.3,442.3,34961.2,9,1.64,-24.95,349.39,4.02,15.0,125.0,0,0,1.54,-2.96,-1.42,-0.286,0.474,0.032,1.000,0.100,0.100,0.100,1,26.7,101.7,763,804,1,0,1,0,16,16,115,0
7.22,climb_cruise,442.3,442.3,34961.2,17,1.66,-25.01,349.36,4.03,15.0,125.0,0,0,1.54,-2.96,-1.42,-0.286,0.474,0.032,1.000,0.100,0.100,0.100,1,26.7,101.7,763,804,1,0,1,0,16,16,116,0
7.24,climb_cruise,442.3,442.3,34961.2,25,1.68,-25.07,349.32,4.04,15.0,125.0,0,0,1.55,-2.97,-1.42,-0.286,0.474,0.032,1.000,0.100,0.100,0.100,1,26.6,101.7,763,804,1,0,1,0,16,16,114,0
7.26,climb_cruise,442.2,442.2,34961.2,34,1.69,-25.13,349.28,4.06,15.0,125.0,0,0,1.55,-2.97,-1.43,-0.286,0.474,0.032,1.000,0.100,0.100,0.100,1,26.6,101.7,763,804,1,0,1,0,16,16,115,0
7.28,climb_cruise,442.2,442.2,34961.3,42,1.71,-25.19,349.24,4.07,15.0,125.0,0,0,1.55,-2.97,-1.43,-0.285,0.474,0.032,1.000,0.100,0.100,0.100,1,26.5,101.7,763,804,1,0,1,0,16,16,115,0
7.30,climb_cruise,442.2,442.2,34961.3,50,1.72,-25.25,349.20,4.08,15.0,125.0,0,0,1.55,-2.98,-1.43,-0.285,0.474,0.033,1.000,0.100,0.100,0.100,1,26.4,101.7,763,804,1,0,1,0,16,16,115,0
7.32,climb_cruise,442.1,442.1,34961.3,58,1.74,-25.31,349.16,4.10,15.0,125.0,0,0,1.55,-2.98,-1.44,-0.285,0.474,0.033,1.000,0.100,0.100,0.100,1,26.4,101.7,763,804,1,0,1,0,16,16,116,0
7.34,climb_cruise,442.1,442.1,34961.3,66,1.76,-25.37,349.12,4.11,15.0,125.0,0,0,1.55,-2.99,-1.44,-0.284,0.474,0.033,1.000,0.100,0.100,0.100,1,26.3,101.7,763,804,1,0,1,0,16,16,115,0
7.36,climb_cruise,442.1,442.1,34961.3,75,1.77,-25.43,349.08,4.12,15.0,125.0,0,0,1.56,-2.99,-1.44,-0.284,0.474,0.033,1.000,0.100,0.100,0.100,1,26.3,101.7,763,804,1,0,1,0,16,16,116,0
7.38,climb_cruise,442.1,442.1,34961.4,83,1.79,-25.49,349.04,4.13,15.0,125.0,0,0,1.56,-2.99,-1.45,-0.284,0.474,0.033,1.000,0.100,0.100,0.100,1,26.2,101.7,763,804,1,0,1,0,16,16,116,0
7.40,climb_cruise,442.0,442.0,34961.4,91,1.80,-25.55,349.00,4.15,15.0,125.0,0,0,1.56,-3.00,-1.45,-0.283,0.474,0.033,1.000,0.100,0.100,0.100,1,26.2,101.7,763,804,1,0,1,0,16,16,115,0
7.42,climb_cruise,442.0,442.0,34961.4,100,1.82,-25.61,348.96,4.16,15.0,125.0,0,0,1.56,-3.00,-1.45,-0.283,0.474,0.033,1.000,0.100,0.100,0.100,1,26.1,101.7,763,804,1,0,1,0,16,16,115,0
7.44,climb_cruise,442.0,442.0,34961.4,108,1.83,-25.68,348.92,4.17,15.0,125.0,0,0,1.56,-3.01,-1.46,-0.282,0.474,0.033,1.000,0.100,0.100,0.100,1,26.1,101.7,763,804,1,0,1,0,16,16,114,0
7.46,climb_cruise,441.9,441.9,34961.5,117,1.85,-25.74,348.88,4.19,15.0,125.0,0,0,1.56,-3.01,-1.46,-0.282,0.474,0.033,1.000,0.100,0.100,0.100,1,26.0,101.7,763,804,1,0,1,0,16,16,116,0
7.48,climb_cruise,441.9,441.9,34961.5,125,1.86,-25.80,348.84,4.20,15.0,125.0,0,0,1.56,-3.01,-1.46,-0.281,0.474,0.033,1.000,0.100,0.100,0.100,1,26.0,101.7,763,804,1,0,1,0,16,16,114,0
7.50,climb_cruise,441.9,441.9,34961.6,134,1.88,-25.86,348.80,4.21,15.0,125.0,0,0,1.56,-3.02,-1.46,-0.281,0.474,0.033,1.000,0.100,0.100,0.100,1,25.9,101.7,763,804,1,0,1,0,16,16,115,0
7.52,climb_cruise,441.8,441.8,34961.6,142,1.90,-25.92,348.76,4.22,15.0,125.0,0,0,1.56,-3.02,-1.47,-0.280,0.474,0.033,1.000,0.100,0.100,0.100,1,25.9,101.7,763,804,1,0,1,0,16,16,115,0
7.54,climb_cruise,441.8,441.8,34961.7,151,1.91,-25.98,348.72,4.23,15.0,125.0,0,0,1.56,-3.03,-1.47,-0.280,0.474,0.033,1.000,0.100,0.100,0.100,1,25.8,101.7,763,804,1,0,1,0,16,16,115,0
7.56,climb_cruise,441.8,441.8,34961.7,160,1.93,-26.05,348.68,4.25,15.0,125.0,0,0,1.56,-3.03,-1.47,-0.279,0.474,0.033,1.000,0.100,0.100,0.100,1,25.8,101.7,763,804,1,0,1,0,16,16,116,0
7.58,climb_cruise,441.8,441.8,34961.8,168,1.94,-26.11,348.64,4.26,15.0,125.0,0,0,1.57,-3.03,-1.48,-0.279,0.474,0.033,1.000,0.100,0.100,0.100,1,25.7,101.7,763,804,1,0,1,0,16,16,115,0
7.60,climb_cruise,441.7,441.7,34961.8,177,1.96,-26.17,348.60,4.27,15.0,125.0,0,0,1.57,-3.04,-1.48,-0.278,0.474,0.033,1.000,0.100,0.100,0.100,1,25.7,101.8,763,804,1,0,1,0,16,16,115,0
7.62,climb_cruise,441.7,441.7,34961.9,186,1.97,-26.23,348.56,4.28,15.0,125.0,0,0,1.57,-3.04,-1.48,-0.277,0.474,0.034,1.000,0.100,0.100,0.100,1,25.6,101.8,763,804,1,0,1,0,16,16,115,0
7.64,climb_cruise,441.7,441.7,34961.9,194,1.99,-26.29,348.52,4.29,15.0,125.0,0,0,1.57,-3.04,-1.49,-0.277,0.474,0.034,1.000,0.100,0.100,0.100,1,25.6,101.8,763,804,1,0,1,0,16,16,116,0
7.66,climb_cruise,441.6,441.6,34962.0,203,2.00,-26.36,348.48,4.31,15.0,125.0,0,0,1.57,-3.05,-1.49,-0.276,0.474,0.034,1.000,0.100,0.100,0.100,1,25.5,101.8,763,804,1,0,1,0,16,16,116,0
7.68,climb_cruise,441.6,441.6,34962.1,212,2.02,-26.42,348.44,4.32,15.0,125.0,0,0,1.57,-3.05,-1.49,-0.276,0.474,0.034,1.000,0.100,0.100,0.100,1,25.5,101.8,763,804,1,0,1,0,16,16,114,0
7.70,climb_cruise,441.6,441.6,34962.1,221,2.03,-26.48,348.40,4.33,15.0,125.0,0,0,1.57,-3.06,-1.50,-0.275,0.474,0.034,1.000,0.100,0.100,0.100,1,25.4,101.8,763,804,1,0,1,0,16,16,115,0
7.72,climb_cruise,441.5,441.5,34962.2,230,2.05,-26.54,348.36,4.34,15.0,125.0,0,0,1.57,-3.06,-1.50,-0.274,0.474,0.034,1.000,0.100,0.100,0.100,1,25.4,101.8,763,804,1,0,1,0,16,16,114,0
7.74,climb_cruise,441.5,441.5,34962.3,239,2.06,-26.61,348.32,4.35,15.0,125.0,0,0,1.57,-3.06,-1.50,-0.273,0.474,0.034,1.000,0.100,0.100,0.100,1,25.3,101.8,763,804,1,0,1,0,16,16,116,0
7.76,climb_cruise,441.5,441.5,34962.4,248,2.07,-26.67,348.28,4.36,15.0,125.0,0,0,1.57,-3.07,-1.51,-0.273,0.474,0.034,1.000,0.100,0.100,0.100,1,25.3,101.8,763,804,1,0,1,0,16,16,114,0
7.78,climb_cruise,441.4,441.4,34962.5,257,2.09,-26.73,348.23,4.37,15.0,125.0,0,0,1.57,-3.07,-1.51,-0.272,0.474,0.034,1.000,0.100,0.100,0.100,1,25.2,101.8,763,804,1,0,1,0,16,16,115,0
7.80,climb_cruise,441.4,441.4,34962.5,266,2.10,-26.80,348.19,4.38,15.0,125.0,0,0,1.57,-3.07,-1.51,-0.271,0.474,0.034,1.000,0.100,0.100,0.100,1,25.2,101.8,763,804,1,0,1,0,16,16,115,0
7.82,climb_cruise,441.4,441.4,34962.6,275,2.12,-26.86,348.15,4.40,15.0,125.0,0,0,1.57,-3.08,-1.52,-0.270,0.474,0.034,1.000,0.100,0.100,0.100,1,25.1,101.8,763,804,1,0,1,0,16,16,116,0
7.84,climb_cruise,441.3,441.3,34962.7,284,2.13,-26.92,348.11,4.41,15.0,125.0,0,0,1.56,-3.08,-1.52,-0.270,0.474,0.034,1.000,0.100,0.100,0.100,1,25.1,101.8,763,804,1,0,1,0,16,16,115,0
7.86,climb_cruise,441.3,441.3,34962.8,293,2.15,-26.99,348.07,4.42,15.0,125.0,0,0,1.56,-3.09,-1.52,-0.269,0.474,0.034,1.000,0.100,0.100,0.100,1,25.0,101.8,763,804,1,0,1,0,16,16,116,0
7.88,climb_cruise,441.3,441.3,34962.9,302,2.16,-27.05,348.03,4.43,15.0,125.0,0,0,1.56,-3.09,-1.53,-0.268,0.474,0.034,1.000,0.100,0.100,0.100,1,25.0,101.8,763,804,1,0,1,0,16,16,114,0
7.90,climb_cruise,441.2,441.2,34963.0,311,2.17,-27.11,347.99,4.44,15.0,125.0,0,0,1.56,-3.09,-1.53,-0.267,0.474,0.034,1.000,0.100,0.100,0.100,1,24.9,101.8,763,804,1,0,1,0,16,16,116,0
7.92,climb_cruise,441.2,441.2,34963.1,320,2.19,-27.18,347.95,4.45,15.0,125.0,0,0,1.56,-3.10,-1.53,-0.266,0.474,0.034,1.000,0.100,0.100,0.100,1,24.9,101.8,763,804,1,0,1,0,16,16,115,0
7.94,climb_cruise,441.2,441.2,34963.2,329,2.20,-27.24,347.90,4.46,15.0,125.0,0,0,1.56,-3.10,-1.54,-0.265,0.474,0.035,1.000,0.100,0.100,0.100,1,24.8,101.8,763,804,1,0,1,0,16,16,115,0
7.96,climb_cruise,441.2,441.2,34963.3,338,2.22,-27.30,347.86,4.47,15.0,125.0,0,0,1.56,-3.10,-1.54,-0.264,0.474,0.035,1.000,0.100,0.100,0.100,1,24.8,101.8,763,804,1,0,1,0,16,16,115,0
7.98,climb_cruise,441.1,441.1,34963.5,347,2.23,-27.37,347.82,4.48,15.0,125.0,0,0,1.56,-3.11,-1.54,-0.263,0.474,0.035,1.000,0.100,0.100,0.100,1,24.7,101.8,763,804,1,0,1,0,16,16,115,0
8.00,climb_cruise,441.1,441.1,34963.6,356,2.24,-27.43,347.78,4.49,15.0,125.0,0,0,1.56,-3.11,-1.55,-0.263,0.474,0.035,1.000,0.100,0.100,0.100,1,24.7,101.8,763,804,1,0,1,0,16,16,114,0
8.02,climb_cruise,441.1,441.1,34963.7,366,2.26,-27.49,347.74,4.50,15.0,125.0,0,0,1.56,-3.12,-1.55,-0.262,0.474,0.035,1.000,0.100,0.100,0.100,1,24.6,101.8,763,804,1,0,1,0,16,16,115,0
8.04,climb_cruise,441.0,441.0,34963.8,375,2.27,-27.56,347.69,4.51,15.0,125.0,0,0,1.55,-3.12,-1.55,-0.261,0.474,0.035,1.000,0.100,0.100,0.100,1,24.6,101.8,763,804,1,0,1,0,16,16,115,0
8.06,climb_cruise,441.0,441.0,34963.9,384,2.28,-27.62,347.65,4.52,15.0,125.0,0,0,1.55,-3.12,-1.56,-0.260,0.474,0.035,1.000,0.100,0.100,0.100,1,24.5,101.8,763,804,1,0,1,0,16,16,114,0
8.08,climb_cruise,441.0,441.0,34964.1,393,2.30,-27.69,347.61,4.53,15.0,125.0,0,0,1.55,-3.13,-1.56,-0.259,0.474,0.035,1.000,0.100,0.100,0.100,1,24.5,101.8,763,804,1,0,1,0,16,16,116,0
8.10,climb_cruise,440.9,440.9,34964.2,403,2.31,-27.75,347.57,4.54,15.0,125.0,0,0,1.55,-3.13,-1.56,-0.258,0.474,0.035,1.000,0.100,0.100,0.100,1,24.4,101.8,763,804,1,0,1,0,16,16,115,0
8.12,climb_cruise,440.9,440.9,34964.3,412,2.32,-27.81,347.53,4.55,15.0,125.0,0,0,1.55,-3.13,-1.57,-0.256,0.474,0.035,1.000,0.100,0.100,0.100,1,24.4,101.8,763,804,1,0,1,0,16,16,116,0
8.14,climb_cruise,440.8,440.8,34964.5,421,2.33,-27.88,347.48,4.55,15.0,125.0,0,0,1.55,-3.14,-1.57,-0.255,0.474,0.035,1.000,0.100,0.100,0.100,1,24.3,101.8,763,804,1,0,1,0,16,16,116,0
8.16,climb_cruise,440.8,440.8,34964.6,430,2.35,-27.94,347.44,4.56,15.0,125.0,0,0,1.55,-3.14,-1.57,-0.254,0.474,0.035,1.000,0.100,0.100,0.100,1,24.3,101.8,763,804,1,0,1,0,16,16,114,0
8.18,climb_cruise,440.8,440.8,34964.8,440,2.36,-28.01,347.40,4.57,15.0,125.0,0,0,1.54,-3.14,-1.58,-0.253,0.474,0.035,1.000,0.100,0.100,0.100,1,24.2,101.8,763,804,1,0,1,0,16,16,115,0
8.20,climb_cruise,440.7,440.7,34964.9,449,2.37,-28.07,347.36,4.58,15.0,125.0,0,0,1.54,-3.15,-1.58,-0.252,0.474,0.035,1.000,0.100,0.100,0.100,1,24.2,101.8,763,804,1,0,1,0,16,16,114,0
8.22,climb_cruise,440.7,440.7,34965.1,458,2.38,-28.14,347.31,4.59,15.0,125.0,0,0,1.54,-3.15,-1.58,-0.251,0.474,0.035,1.000,0.100,0.100,0.100,1,24.1,101.8,763,804,1,0,1,0,16,16,115,0
8.24,climb_cruise,440.7,440.7,34965.2,468,2.40,-28.20,347.27,4.60,15.0,125.0,0,0,1.54,-3.15,-1.59,-0.250,0.474,0.035,1.000,0.100,0.100,0.100,1,24.1,101.8,763,804,1,0,1,0,16,16,114,0
8.26,climb_cruise,440.6,440.6,34965.4,477,2.41,-28.27,347.23,4.61,15.0,125.0,0,0,1.53,-3.16,-1.59,-0.249,0.474,0.036,1.000,0.100,0.100,0.100,1,24.0,101.8,763,804,1,0,1,0,16,16,116,0
8.28,climb_cruise,440.6,440.6,34965.5,486,2.42,-28.33,347.19,4.61,15.0,125.0,0,0,1.53,-3.16,-1.59,-0.247,0.474,0.036,1.000,0.100,0.100,0.100,1,24.0,101.8,763,804,1,0,1,0,16,16,115,0
8.30,climb_cruise,440.6,440.6,34965.7,496,2.43,-28.40,347.14,4.62,15.0,125.0,0,0,1.53,-3.16,-1.60,-0.246,0.474,0.036,1.000,0.100,0.100,0.100,1,23.9,101.8,763,804,1,0,1,0,16,16,115,0
8.32,climb_cruise,440.5,440.5,34965.9,505,2.44,-28.46,347.10,4.63,15.0,125.0,0,0,1.53,-3.17,-1.60,-0.245,0.474,0.036,1.000,0.100,0.100,0.100,1,23.9,101.8,763,804,1,0,1,0,16,16,115,0
8.34,climb_cruise,440.5,440.5,34966.0,514,2.46,-28.53,347.06,4.64,15.0,125.0,0,0,1.53,-3.17,-1.60,-0.244,0.474,0.036,1.000,0.100,0.100,0.100,1,23.8,101.8,763,804,1,0,1,0,16,16,114,0
8.36,climb_cruise,440.5,440.5,34966.2,524,2.47,-28.59,347.02,4.65,15.0,125.0,0,0,1.52,-3.18,-1.60,-0.242,0.474,0.036,1.000,0.100,0.100,0.100,1,23.8,101.8,763,804,1,0,1,0,16,16,115,0
8.38,climb_cruise,440.4,440.4,34966.4,533,2.48,-28.66,346.97,4.65,15.0,125.0,0,0,1.52,-3.18,-1.61,-0.241,0.474,0.036,1.000,0.100,0.100,0.100,1,23.7,101.8,763,804,1,0,1,0,16,16,115,0
8.40,climb_cruise,440.4,440.4,34966.6,542,2.49,-28.72,346.93,4.66,15.0,125.0,0,0,1.52,-3.18,-1.61,-0.240,0.474,0.036,1.000,0.100,0.100,0.100,1,23.7,101.8,763,804,1,0,1,0,16,16,115,0
8.42,climb_cruise,440.4,440.4,34966.7,552,2.49,-28.84,346.89,4.67,15.0,125.0,0,0,0.48,-8.14,-1.74,-0.095,0.189,0.014,1.000,0.100,0.100,0.100,1,23.6,101.9,763,804,1,0,1,0,16,32,114,0
8.44,climb_cruise,440.3,440.3,34966.9,561,2.48,-29.03,346.86,4.66,15.0,125.0,0,0,-0.58,-11.02,-1.89,-0.060,0.130,0.009,1.000,0.100,0.100,0.100,1,23.6,101.9,763,804,1,0,1,0,16,48,115,0
8.46,climb_cruise,440.3,440.3,34967.1,571,2.44,-29.26,346.83,4.63,15.0,125.0,0,0,-1.45,-12.31,-2.03,-0.052,0.117,0.008,1.000,0.100,0.100,0.100,1,23.6,101.9,763,804,1,0,1,0,16,64,115,0
8.48,climb_cruise,440.3,440.3,34967.3,580,2.39,-29.51,346.82,4.59,15.0,125.0,0,0,-2.09,-12.86,-2.15,-0.050,0.115,0.008,1.000,0.100,0.100,0.100,1,23.5,101.9,763,804,1,0,1,0,16,80,114,0
8.50,climb_cruise,440.2,440.2,34967.5,588,2.33,-29.77,346.80,4.54,15.0,125.0,0,0,-2.51,-13.10,-2.27,-0.049,0.114,0.008,1.000,0.100,0.100,0.100,1,23.5,101.9,763,804,1,0,1,0,16,96,114,0
8.52,climb_cruise,440.2,440.2,34967.7,596,2.26,-30.04,346.79,4.48,15.0,125.0,0,0,-2.72,-13.22,-2.37,-0.049,0.114,0.008,1.000,0.100,0.100,0.100,1,23.4,101.9,763,804,1,0,1,0,16,112,114,0
8.54,climb_cruise,440.2,440.2,34967.9,604,2.19,-30.30,346.77,4.42,15.0,125.0,0,0,-2.76,-13.28,-2.45,-0.049,0.114,0.008,1.000,0.100,0.100,0.100,1,23.4,101.9,763,804,1,0,1,0,16,128,115,0
8.56,climb_cruise,440.1,440.1,34968.1,611,2.12,-30.57,346.76,4.36,15.0,125.0,0,0,-2.65,-13.33,-2.53,-0.049,0.114,0.008,1.000,0.100,0.100,0.100,1,23.3,101.9,763,804,1,0,1,0,16,144,114,0
8.58,climb_cruise,440.1,440.1,34968.3,618,2.05,-30.84,346.74,4.31,15.0,125.0,0,0,-2.43,-13.37,-2.59,-0.050,0.114,0.008,1.000,0.100,0.100,0.100,1,23.3,101.9,763,804,1,0,1,0,16,160,115,0
8.60,climb_cruise,440.0,440.0,34968.5,624,1.98,-31.11,346.72,4.26,15.0,125.0,0,0,-2.13,-13.41,-2.64,-0.050,0.114,0.008,1.000,0.100,0.100,0.100,1,23.2,101.9,763,804,1,0,1,0,16,176,114,0
8.62,climb_cruise,440.0,440.0,34968.7,630,1.92,-31.38,346.69,4.21,15.0,125.0,0,0,-1.76,-13.44,-2.68,-0.050,0.114,0.008,1.000,0.100,0.100,0.100,1,23.2,101.9,763,804,1,0,1,0,16,192,114,0
8.64,climb_cruise,440.0,440.0,34968.9,636,1.86,-31.65,346.66,4.17,15.0,125.0,0,0,-1.36,-13.47,-2.70,-0.050,0.114,0.008,1.000,0.100,0.100,0.100,1,23.1,101.9,763,804,1,0,1,0,16,208,115,0
8.66,climb_cruise,439.9,439.9,34969.2,641,1.81,-31.92,346.63,4.14,15.0,125.0,0,0,-0.95,-13.49,-2.72,-0.050,0.114,0.008,1.000,0.100,0.100,0.100,1,23.1,101.9,763,804,1,0,1,0,16,224,115,0
8.68,climb_cruise,439.9,439.9,34969.4,647,1.77,-32.19,346.59,4.12,15.0,125.0,0,0,-0.54,-13.51,-2.73,-0.050,0.114,0.008,1.000,0.100,0.100,0.100,1,23.0,101.9,763,804,1,0,1,0,16,240,114,0
8.70,climb_cruise,439.9,439.9,34969.6,651,1.74,-32.46,346.55,4.11,15.0,125.0,0,0,-0.16,-13.53,-2.73,-0.050,0.114,0.008,1.000,0.100,0.100,0.100,1,23.0,101.9,763,804,1,0,1,0,16,256,114,0
8.72,climb_cruise,439.8,439.8,34969.8,656,1.71,-32.73,346.50,4.11,15.0,125.0,0,0,0.19,-13.55,-2.73,-0.050,0.114,0.008,1.000,0.100,0.100,0.100,1,22.9,101.9,763,804,1,0,1,0,16,272,115,0
8.74,climb_cruise,439.8,439.8,34970.0,660,1.68,-33.00,346.45,4.11,15.0,125.0,0,0,0.51,-13.56,-2.72,-0.050,0.114,0.008,1.000,0.100,0.100,0.100,1,22.9,101.9,763,804,1,0,1,0,16,288,115,0
8.76,climb_cruise,439.8,439.8,34970.3,665,1.66,-33.28,346.40,4.12,15.0,125.0,0,0,0.78,-13.57,-2.71,-0.050,0.114,0.008,1.000,0.100,0.100,0.100,1,22.9,101.9,763,804,1,0,1,0,16,304,115,0
8.78,climb_cruise,439.7,439.7,34970.5,669,1.65,-33.55,346.35,4.13,15.0,125.0,0,0,1.00,-13.58,-2.70,-0.050,0.114,0.008,1.000,0.100,0.100,0.100,1,22.8,101.9,763,804,1,0,1,0,16,320,114,0
8.80,climb_cruise,439.7,439.7,34970.7,673,1.64,-33.82,346.29,4.15,15.0,125.0,0,0,1.17,-13.59,-2.69,-0.050,0.114,0.008,1.000,0.100,0.100,0.100,1,22.8,101.9,763,804,1,0,1,0,16,336,116,0
8.82,climb_cruise,439.7,439.7,34970.9,677,1.63,-34.10,346.23,4.17,15.0,125.0,0,0,1.30,-13.60,-2.67,-0.050,0.114,0.008,1.000,0.100,0.100,0.100,1,22.7,101.9,763,804,1,0,1,0,16,352,114,0
8.84,climb_cruise,439.6,439.6,34971.1,681,1.62,-34.37,346.17,4.19,15.0,125.0,0,0,1.39,-13.60,-2.66,-0.050,0.114,0.008,1.000,0.100,0.100,0.100,1,22.7,101.9,763,804,1,0,1,0,16,368,115,0
8.86,climb_cruise,439.6,439.6,34971.4,685,1.61,-34.64,346.11,4.21,15.0,125.0,0,0,1.44,-13.60,-2.65,-0.050,0.114,0.008,1.000,0.100,0.100,0.100,1,22.6,101.9,763,804,1,0,1,0,16,384,115,0
8.88,climb_cruise,439.6,439.6,34971.6,689,1.60,-34.92,346.05,4.24,15.0,125.0,0,0,1.45,-13.61,-2.63,-0.050,0.114,0.008,1.000,0.100,0.100,0.100,1,22.6,101.9,763,804,1,0,1,0,16,400,114,0
8.90,climb_cruise,439.5,439.5,34971.8,693,1.60,-35.19,345.99,4.26,15.0,125.0,0,0,1.45,-13.61,-2.62,-0.049,0.114,0.008,1.000,0.100,0.100,0.100,1,22.5,101.9,763,804,1,0,1,0,16,416,116,0
8.92,climb_cruise,439.5,439.5,34972.1,697,1.59,-35.47,345.93,4.28,15.0,125.0,0,0,1.41,-13.61,-2.61,-0.049,0.114,0.008,1.000,0.100,0.100,0.100,1,22.5,101.9,763,804,1,0,1,0,16,416,115,0
8.94,climb_cruise,439.5,439.5,34972.3,701,1.58,-35.74,345.88,4.31,15.0,125.0,0,0,1.37,-13.61,-2.61,-0.049,0.114,0.008,1.000,0.100,0.100,0.100,1,22.4,101.9,763,804,1,0,1,0,16,416,115,0
8.96,climb_cruise,439.4,439.4,34972.5,705,1.57,-36.01,345.82,4.33,15.0,125.0,0,0,1.31,-13.61,-2.61,-0.049,0.114,0.008,1.000,0.100,0.100,0.100,1,22.4,101.9,763,804,1,0,1,0,16,416,116,0
8.98,climb_cruise,439.4,439.4,34972.8,708,1.57,-36.29,345.76,4.35,15.0,125.0,0,0,1.25,-13.60,-2.60,-0.049,0.114,0.008,1.000,0.100,0.100,0.100,1,22.4,101.9,763,804,1,0,1,0,16,416,115,0
9.00,climb_cruise,439.4,439.4,34973.0,712,1.55,-36.56,345.70,4.36,15.0,125.0,0,0,1.18,-13.60,-2.61,-0.049,0.114,0.008,1.000,0.100,0.100,0.100,1,22.3,101.9,763,804,1,0,1,0,16,416,115,0
9.02,climb_cruise,439.3,439.3,34973.2,715,1.54,-36.83,345.65,4.38,15.0,125.0,0,0,1.12,-13.60,-2.61,-0.049,0.114,0.008,1.000,0.100,0.100,0.100,1,22.3,101.9,763,804,1,0,1,0,16,416,115,0
9.04,climb_cruise,439.3,439.3,34973.5,719,1.53,-37.11,345.59,4.40,15.0,125.0,0,0,1.06,-13.60,-2.61,-0.048,0.114,0.008,1.000,0.100,0.100,0.100,1,22.2,101.9,763,804,1,0,1,0,16,416,114,0
9.06,climb_cruise,439.3,439.3,34973.7,722,1.51,-37.38,345.54,4.41,15.0,125.0,0,0,1.00,-13.60,-2.62,-0.048,0.114,0.008,1.000,0.100,0.100,0.100,1,22.2,101.9,763,804,1,0,1,0,16,416,115,0
9.08,climb_cruise,439.2,439.2,34974.0,725,1.50,-37.65,345.49,4.42,15.0,125.0,0,0,0.95,-13.60,-2.63,-0.048,0.114,0.008,1.000,0.100,0.100,0.100,1,22.1,101.9,763,804,1,0,1,0,16,416,115,0
9.10,climb_cruise,439.2,439.2,34974.2,728,1.48,-37.93,345.43,4.43,15.0,125.0,0,0,0.92,-13.60,-2.64,-0.048,0.114,0.008,1.000,0.100,0.100,0.100,1,22.1,101.9,763,804,1,0,1,0,16,416,116,0
9.12,climb_cruise,439.1,439.1,34974.4,731,1.46,-38.20,345.38,4.44,15.0,125.0,0,0,0.88,-13.60,-2.65,-0.048,0.114,0.008,1.000,0.100,0.100,0.100,1,22.0,101.9,763,804,1,0,1,0,16,416,115,0
9.14,climb_cruise,439.1,439.1,34974.7,734,1.44,-38.47,345.33,4.45,15.0,125.0,0,0,0.86,-13.60,-2.66,-0.048,0.114,0.008,1.000,0.100,0.100,0.100,1,22.0,101.9,763,804,1,0,1,0,16,416,115,0
9.16,climb_cruise,439.1,439.1,34974.9,737,1.42,-38.75,345.27,4.46,15.0,125.0,0,0,0.85,-13.61,-2.68,-0.048,0.114,0.008,1.000,0.100,0.100,0.100,1,22.0,101.9,763,804,1,0,1,0,16,416,115,0
9.18,climb_cruise,439.0,439.0,34975.2,739,1.40,-39.02,345.22,4.47,15.0,125.0,0,0,0.85,-13.61,-2.69,-0.048,0.114,0.008,1.000,0.100,0.100,0.100,1,21.9,101.9,763,804,1,0,1,0,16,416,116,0
